symbol,cap_tier,cap_source,adv_cr,dlv_adv_cr,dlv_cover
SHRADHA,BROAD,not_in_nse_index,0.1,0.04,1.0
SHRADHA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SHREDIGCEM,BROAD,not_in_nse_index,0.7,0.42,1.0
SHREEJISPG,BROAD,not_in_nse_index,69.4,27.96,1.0
SHREEPUSHK,BROAD,not_in_nse_index,4.4,1.79,1.0
SHREERAMA,BROAD,not_in_nse_index,0.5,0.3,1.0
SHRENIK,BROAD,not_in_nse_index,0.0,0.0,0.0
SHRERA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SHREYANIND,BROAD,not_in_nse_index,0.1,0.07,1.0
SHREYAS,BROAD,not_in_nse_index,0.0,0.0,0.0
SHRIKRISH,BROAD,not_in_nse_index,0.0,0.0,0.93
SHRINGARMS,BROAD,not_in_nse_index,9.7,2.98,1.0
SHRIPISTON,BROAD,not_in_nse_index,31.3,16.57,1.0
SHRIRAMCIT,BROAD,not_in_nse_index,0.0,0.0,0.0
SHRIRAMEPC,BROAD,not_in_nse_index,0.0,0.0,0.0
SHRIRAMPPS,BROAD,not_in_nse_index,3.4,1.96,1.0
SHRJAGP,BROAD,not_in_nse_index,0.0,0.02,0.64
SHUKRAPHAR,BROAD,not_in_nse_index,8.2,3.43,0.67
SHYAMCENT,BROAD,not_in_nse_index,0.0,0.0,0.0
SHYAMTEL,BROAD,not_in_nse_index,0.0,0.01,0.64
SICAGEN,BROAD,not_in_nse_index,0.6,0.28,1.0
SICAL,BROAD,not_in_nse_index,0.0,0.0,0.0
SICAL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SICALLOG,BROAD,not_in_nse_index,0.5,0.1,0.13
SIEL,BROAD,not_in_nse_index,0.0,0.01,0.6
SIGACHI,BROAD,not_in_nse_index,13.9,4.82,0.64
SIGIND,BROAD,not_in_nse_index,0.4,0.22,0.49
SIGMA,BROAD,not_in_nse_index,2.0,0.55,1.0
SIGMAADV,BROAD,not_in_nse_index,22.4,3.91,0.2
SIGNPOST,BROAD,not_in_nse_index,5.2,1.46,1.0
SIKA,BROAD,not_in_nse_index,4.6,1.68,1.0
SIKKO,BROAD,not_in_nse_index,0.5,0.17,0.27
SIKKO-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SIL,BROAD,not_in_nse_index,0.3,0.15,1.0
SILGO,BROAD,not_in_nse_index,1.1,0.37,1.0
SILGO-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SILGO-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
SILINV,BROAD,not_in_nse_index,0.1,0.08,1.0
SILLYMONKS,BROAD,not_in_nse_index,0.0,0.02,0.76
SILVER,BROAD,not_in_nse_index,21.5,7.74,1.0
SILVER001,BROAD,not_in_nse_index,0.1,0.08,0.51
SILVER1,BROAD,not_in_nse_index,21.6,11.59,1.0
SILVER360,BROAD,not_in_nse_index,0.5,0.28,1.0
SILVERADD,BROAD,not_in_nse_index,8.0,3.64,1.0
SILVERAG,BROAD,not_in_nse_index,5.8,2.71,1.0
SILVERAXIS,BROAD,not_in_nse_index,13.5,8.94,1.0
SILVERBEES,BROAD,not_in_nse_index,483.7,191.69,1.0
SILVERBETA,BROAD,not_in_nse_index,12.0,5.53,1.0
SILVERBND,BROAD,not_in_nse_index,0.4,0.29,1.0
SILVERCASE,BROAD,not_in_nse_index,19.6,7.12,1.0
SILVERETF,BROAD,not_in_nse_index,0.0,0.0,0.0
SILVERIETF,BROAD,not_in_nse_index,72.9,33.67,1.0
SILVERTUC,BROAD,not_in_nse_index,10.4,4.1,1.0
SILVRETF,BROAD,not_in_nse_index,0.0,0.0,0.0
SIMBHALS,BROAD,not_in_nse_index,0.0,0.0,0.0
SIMPLEXINF,BROAD,not_in_nse_index,3.0,1.84,1.0
SIMPLXREA,BROAD,not_in_nse_index,0.0,0.0,0.58
SINCLAIR,BROAD,not_in_nse_index,0.3,0.17,1.0
SINDHUTRAD,BROAD,not_in_nse_index,4.4,2.43,1.0
SINGERIND,BROAD,not_in_nse_index,1.5,0.86,1.0
SINTERCOM,BROAD,not_in_nse_index,0.1,0.1,1.0
SINTEX,BROAD,not_in_nse_index,0.0,0.0,0.0
SIRCA,BROAD,not_in_nse_index,16.6,6.04,1.0
SIS,BROAD,not_in_nse_index,10.2,5.35,1.0
SITINET,BROAD,not_in_nse_index,0.0,0.0,0.0
SIYSIL,BROAD,not_in_nse_index,2.9,1.56,1.0
SJS,BROAD,not_in_nse_index,41.8,22.73,1.0
SKFINDIA,BROAD,not_in_nse_index,14.0,5.92,1.0
SKFINDUS,BROAD,not_in_nse_index,21.6,13.09,1.0
SKIL,BROAD,not_in_nse_index,0.0,0.0,0.0
SKIPPER,BROAD,not_in_nse_index,63.8,22.57,1.0
SKIPPER-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SKMEGGPROD,BROAD,not_in_nse_index,11.8,4.53,1.0
SKYGOLD,BROAD,not_in_nse_index,81.7,34.64,1.0
SKYWAYS,BROAD,not_in_nse_index,80.7,12.28,0.4
SMALL250,BROAD,not_in_nse_index,0.7,0.47,1.0
SMALLADD,BROAD,not_in_nse_index,0.1,0.11,1.0
SMALLCAP,BROAD,not_in_nse_index,9.0,5.51,1.0
SMALLGROWW,BROAD,not_in_nse_index,0.0,0.03,1.0
SMALLIETF,BROAD,not_in_nse_index,0.1,0.06,1.0
SMARTLINK,BROAD,not_in_nse_index,0.1,0.0,0.0
SMARTWORKS,BROAD,not_in_nse_index,5.3,3.23,1.0
SMCGLOBAL,BROAD,not_in_nse_index,13.7,3.89,1.0
SML100CASE,BROAD,not_in_nse_index,1.8,1.23,1.0
SMLISUZU,BROAD,not_in_nse_index,0.0,0.0,0.0
SMLMAH,BROAD,not_in_nse_index,109.8,30.32,1.0
SMLT,BROAD,not_in_nse_index,0.0,0.03,1.0
SMPL,BROAD,not_in_nse_index,0.0,0.0,0.0
SMSLIFE,BROAD,not_in_nse_index,0.0,0.0,0.0
SMSPHARMA,BROAD,not_in_nse_index,33.6,9.69,1.0
SNOWMAN,BROAD,not_in_nse_index,0.8,0.37,1.0
SNXT30BEES,BROAD,not_in_nse_index,0.1,0.05,1.0
SNXT50BETA,BROAD,not_in_nse_index,0.0,0.02,1.0
SOBHA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SOFTTECH,BROAD,not_in_nse_index,0.3,0.2,0.73
SOLARA,BROAD,not_in_nse_index,36.5,11.21,1.0
SOLARA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SOLARWORLD,BROAD,not_in_nse_index,5.3,2.82,1.0
SOLEX,BROAD,not_in_nse_index,5.0,1.67,1.0
SOMANYCERA,BROAD,not_in_nse_index,11.1,5.27,1.0
SOMATEX,BROAD,not_in_nse_index,0.1,0.07,1.0
SOMICONVEY,BROAD,not_in_nse_index,0.4,0.13,1.0
SONA,BROAD,not_in_nse_index,0.7,0.0,0.0
SONAL,BROAD,not_in_nse_index,0.0,0.0,0.78
SONAMCLOCK,BROAD,not_in_nse_index,0.0,0.0,0.0
SONAMLTD,BROAD,not_in_nse_index,1.0,0.48,0.64
SORILINFRA,BROAD,not_in_nse_index,0.0,0.0,0.0
SOTL,BROAD,not_in_nse_index,65.1,13.03,1.0
SOUTH-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SOUTHBANK,BROAD,not_in_nse_index,46.2,19.99,1.0
SOUTHWEST,BROAD,not_in_nse_index,5.6,2.53,1.0
SPAL,BROAD,not_in_nse_index,9.3,3.52,1.0
SPAND-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SPANDANA,BROAD,not_in_nse_index,4.7,2.17,1.0
SPARC,BROAD,not_in_nse_index,19.5,7.97,1.0
SPCENET,BROAD,not_in_nse_index,0.3,0.2,1.0
SPECIALITY,BROAD,not_in_nse_index,1.1,0.37,0.33
SPECTRUM,BROAD,not_in_nse_index,5.6,0.93,0.27
SPELS,BROAD,not_in_nse_index,0.3,0.15,0.4
SPENCERS,BROAD,not_in_nse_index,0.1,0.09,1.0
SPENTEX,BROAD,not_in_nse_index,0.0,0.0,0.0
SPIC,BROAD,not_in_nse_index,2.9,1.34,1.0
SPICEJET,BROAD,not_in_nse_index,0.0,0.0,0.0
SPLIL,BROAD,not_in_nse_index,0.0,0.02,1.0
SPMLINFRA,BROAD,not_in_nse_index,3.3,1.73,1.0
SPORTKING,BROAD,not_in_nse_index,15.6,5.15,1.0
SPTL,BROAD,not_in_nse_index,0.0,0.0,0.0
SPYL,BROAD,not_in_nse_index,0.0,0.0,0.0
SRD,BROAD,not_in_nse_index,0.1,0.1,1.0
SREEL,BROAD,not_in_nse_index,1.5,0.77,0.8
SREINFRA,BROAD,not_in_nse_index,0.0,0.0,0.0
SRGHFL,BROAD,not_in_nse_index,0.4,0.31,1.0
SRHHYPOLTD,BROAD,not_in_nse_index,1.7,0.84,1.0
SRIKPRIND,BROAD,not_in_nse_index,0.1,0.03,0.33
SRIPIPES,BROAD,not_in_nse_index,0.0,0.0,0.0
SRM,BROAD,not_in_nse_index,3.8,2.0,1.0
SRPL,BROAD,not_in_nse_index,0.0,0.0,0.0
SRPL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SRTL,BROAD,not_in_nse_index,0.1,0.1,1.0
SRTRANSFIN,BROAD,not_in_nse_index,0.0,0.0,0.0
SSDL,BROAD,not_in_nse_index,0.6,0.26,1.0
SSRETAIL,BROAD,not_in_nse_index,186.5,24.06,0.07
SSWL,BROAD,not_in_nse_index,55.7,16.1,1.0
STALL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
STALLION,BROAD,not_in_nse_index,24.5,5.03,0.27
STAMPEDE,BROAD,not_in_nse_index,0.0,0.0,0.0
STANLEY,BROAD,not_in_nse_index,1.4,0.75,1.0
STAR,BROAD,not_in_nse_index,47.0,16.05,1.0
STARCEMENT,BROAD,not_in_nse_index,5.0,2.96,1.0
STARPAPER,BROAD,not_in_nse_index,0.3,0.2,1.0
STARTECK,BROAD,not_in_nse_index,0.1,0.01,1.0
STCINDIA,BROAD,not_in_nse_index,0.4,0.19,1.0
STEAMHOUSE,BROAD,not_in_nse_index,38.2,12.28,0.16
STEELCAS,BROAD,not_in_nse_index,6.0,2.6,1.0
STEELCITY,BROAD,not_in_nse_index,0.3,0.11,1.0
STEELXIND,BROAD,not_in_nse_index,7.1,2.2,1.0
STEL,BROAD,not_in_nse_index,0.3,0.2,1.0
STERTOOLS,BROAD,not_in_nse_index,0.5,0.0,0.0
STINDIA,BROAD,not_in_nse_index,0.0,0.0,0.0
STLNETWORK,BROAD,not_in_nse_index,13.8,6.88,0.73
STLSTRINF,BROAD,not_in_nse_index,0.0,0.01,0.6
STLTECH,BROAD,not_in_nse_index,135.1,0.0,0.0
STOVEKRAFT,BROAD,not_in_nse_index,19.7,7.02,1.0
STUDDS,BROAD,not_in_nse_index,3.1,1.37,1.0
STYL,BROAD,not_in_nse_index,6.1,2.69,1.0
STYLAMIND,BROAD,not_in_nse_index,16.9,7.38,1.0
STYLEBAAZA,BROAD,not_in_nse_index,46.3,26.34,0.73
STYRENIX,BROAD,not_in_nse_index,13.6,6.81,1.0
SUBCAPCITY,BROAD,not_in_nse_index,0.0,0.0,0.0
SUBEXLTD,BROAD,not_in_nse_index,18.9,5.42,0.64
SUBROS,BROAD,not_in_nse_index,3.6,1.57,1.0
SUDARCOLOR,BROAD,not_in_nse_index,0.5,0.27,1.0
SUDARSCHEM,BROAD,not_in_nse_index,51.3,24.82,1.0
SUDEEPPHRM,BROAD,not_in_nse_index,34.6,15.18,1.0
SUJANAUNI,BROAD,not_in_nse_index,0.0,0.0,0.0
SUKHJITS,BROAD,not_in_nse_index,0.4,0.26,1.0
SULA,BROAD,not_in_nse_index,8.2,3.06,1.0
SUMEDHA,BROAD,not_in_nse_index,0.0,0.01,0.64
SUMEET-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SUMEETINDS,BROAD,not_in_nse_index,5.5,3.49,1.0
SUMIT,BROAD,not_in_nse_index,0.2,0.1,0.87
SUMMITSEC,BROAD,not_in_nse_index,0.5,0.33,1.0
SUNCLAY,BROAD,not_in_nse_index,1.1,0.55,1.0
SUNCLAYLTD,BROAD,not_in_nse_index,0.0,0.0,0.0
SUNDARAM,BROAD,not_in_nse_index,0.1,0.06,1.0
SUNDARMHLD,BROAD,not_in_nse_index,0.0,0.0,0.0
SUNDRMBRAK,BROAD,not_in_nse_index,0.1,0.0,0.0
SUNDRMFAST,BROAD,not_in_nse_index,28.0,13.4,1.0
SUNDROP,BROAD,not_in_nse_index,2.3,1.2,1.0
SUNFLAG,BROAD,not_in_nse_index,10.6,4.94,1.0
SUNLOC,BROAD,not_in_nse_index,0.0,0.0,0.58
SUNRAKSHAK,BROAD,not_in_nse_index,0.2,0.15,0.64
SUNSHIEL,BROAD,not_in_nse_index,0.2,0.14,0.64
SUNSHINE,BROAD,not_in_nse_index,77.3,18.62,0.51
SUNTECK,BROAD,not_in_nse_index,4.6,2.38,1.0
SUPERHOUSE,BROAD,not_in_nse_index,0.2,0.09,1.0
SUPERSPIN,BROAD,not_in_nse_index,0.0,0.0,0.0
SUPPETRO,BROAD,not_in_nse_index,0.0,0.0,0.0
SUPRAJIT,BROAD,not_in_nse_index,6.3,3.11,1.0
SUPREME,BROAD,not_in_nse_index,0.1,0.07,1.0
SUPREMEENG,BROAD,not_in_nse_index,0.1,0.0,0.0
SUPREMEINF,BROAD,not_in_nse_index,0.8,0.3,1.0
SUPRIYA,BROAD,not_in_nse_index,29.0,11.41,1.0
SUPTANERY,BROAD,not_in_nse_index,0.2,0.06,0.18
SURAJEST,BROAD,not_in_nse_index,4.4,2.31,1.0
SURAJLTD,BROAD,not_in_nse_index,0.0,0.03,1.0
SURAKSHA,BROAD,not_in_nse_index,6.6,2.61,1.0
SURANASOL,BROAD,not_in_nse_index,0.2,0.11,1.0
SURANAT&P,BROAD,not_in_nse_index,0.1,0.07,1.0
SURYALA,BROAD,not_in_nse_index,0.1,0.06,1.0
SURYALAXMI,BROAD,not_in_nse_index,0.0,0.03,1.0
SURYAROSNI,BROAD,not_in_nse_index,14.1,6.75,1.0
SURYODAY,BROAD,not_in_nse_index,49.4,6.12,1.0
SUTLEJTEX,BROAD,not_in_nse_index,0.1,0.0,0.0
SUULD,BROAD,not_in_nse_index,0.0,0.0,0.0
SUVEN,BROAD,not_in_nse_index,25.3,9.49,1.0
SUVEN-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SUVENPHAR,BROAD,not_in_nse_index,0.0,0.0,0.0
SUVIDHAA,BROAD,not_in_nse_index,0.0,0.03,1.0
SUYOG,BROAD,not_in_nse_index,2.0,1.06,1.0
SUZLON-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SVGLOBAL,BROAD,not_in_nse_index,0.2,0.05,0.64
SVLL,BROAD,not_in_nse_index,0.3,0.15,0.2
SVPGLOB,BROAD,not_in_nse_index,0.0,0.01,0.64
SWANDEF,BROAD,not_in_nse_index,5.8,0.0,0.0
SWANENERGY,BROAD,not_in_nse_index,0.0,0.0,0.0
SWARAJ,BROAD,not_in_nse_index,4.0,0.91,0.2
SWARAJENG,BROAD,not_in_nse_index,2.6,1.53,1.0
SWARNSAR,BROAD,not_in_nse_index,0.1,0.05,0.64
SWELECTES,BROAD,not_in_nse_index,1.7,0.96,1.0
SWISSMLTRY,BROAD,not_in_nse_index,0.2,0.09,0.29
SWSOLAR,BROAD,not_in_nse_index,17.4,6.95,1.0
SYMBIOTEC,BROAD,not_in_nse_index,150.8,42.27,0.4
SYMPHONY,BROAD,not_in_nse_index,11.8,2.91,1.0
SYNCOM,BROAD,not_in_nse_index,0.0,0.0,0.0
SYNCOMF,BROAD,not_in_nse_index,18.4,5.68,1.0
SYSTMTXC,BROAD,not_in_nse_index,0.1,0.0,0.0
TAALTECH,BROAD,not_in_nse_index,5.8,2.7,1.0
TAINWALCHM,BROAD,not_in_nse_index,0.1,0.08,1.0
TAJGVK,BROAD,not_in_nse_index,3.0,1.39,1.0
TAKE,BROAD,not_in_nse_index,1.4,1.15,1.0
TALBROAUTO,BROAD,not_in_nse_index,12.1,4.47,1.0
TALWALKARS,BROAD,not_in_nse_index,0.0,0.0,0.0
TALWGYM,BROAD,not_in_nse_index,0.0,0.0,0.0
TAMBOLIIN,BROAD,not_in_nse_index,0.3,0.0,0.0
TANAA,BROAD,not_in_nse_index,1.4,0.51,0.64
TANLA,BROAD,not_in_nse_index,39.7,14.44,1.0
TANTIACONS,BROAD,not_in_nse_index,0.0,0.0,0.0
TARACHAND,BROAD,not_in_nse_index,0.6,0.36,1.0
TARAPUR,BROAD,not_in_nse_index,0.1,0.05,1.0
TARC,BROAD,not_in_nse_index,7.6,4.01,1.0
TARMAT,BROAD,not_in_nse_index,0.4,0.21,1.0
TARSONS,BROAD,not_in_nse_index,20.0,2.85,1.0
TASTYBITE,BROAD,not_in_nse_index,9.7,2.52,1.0
TATACOFFEE,BROAD,not_in_nse_index,0.0,0.0,0.0
TATACON-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TATAGOLD,BROAD,not_in_nse_index,69.9,28.2,1.0
TATAMETALI,BROAD,not_in_nse_index,0.0,0.0,0.0
TATAMOTORS,BROAD,not_in_nse_index,0.0,0.0,0.0
TATAMTRDVR,BROAD,not_in_nse_index,0.0,0.0,0.0
TATASTLBSL,BROAD,not_in_nse_index,0.0,0.0,0.0
TATASTLLP,BROAD,not_in_nse_index,0.0,0.0,0.0
TATSILV,BROAD,not_in_nse_index,99.0,38.35,1.0
TATVA,BROAD,not_in_nse_index,12.4,5.16,1.0
TBZ,BROAD,not_in_nse_index,101.2,24.5,0.93
TCC,BROAD,not_in_nse_index,19.8,2.12,1.0
TCI,BROAD,not_in_nse_index,14.6,2.14,1.0
TCIDEVELOP,BROAD,not_in_nse_index,0.0,0.0,0.0
TCIEXP,BROAD,not_in_nse_index,4.1,1.09,1.0
TCIFINANCE,BROAD,not_in_nse_index,0.0,0.0,0.2
TCLCONS,BROAD,not_in_nse_index,0.0,0.0,0.0
TCNSBRANDS,BROAD,not_in_nse_index,0.0,0.0,0.0
TCPLPACK,BROAD,not_in_nse_index,9.2,2.18,1.0
TDPOWERSYS,BROAD,not_in_nse_index,203.2,81.75,1.0
TEAMGTY,BROAD,not_in_nse_index,0.1,0.08,1.0
TEAMLEASE,BROAD,not_in_nse_index,3.1,1.86,1.0
TECH,BROAD,not_in_nse_index,0.6,0.52,1.0
TECHIN,BROAD,not_in_nse_index,0.0,0.0,0.0
TECHNOCRAF,BROAD,not_in_nse_index,66.5,17.74,0.67
TECHNOFAB,BROAD,not_in_nse_index,0.0,0.0,0.0
TECHNVISN,BROAD,not_in_nse_index,0.7,0.24,1.0
TECILCHEM,BROAD,not_in_nse_index,0.0,0.02,1.0
TEMBO,BROAD,not_in_nse_index,14.7,4.6,1.0
TEMBO-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TEMPSENS,BROAD,not_in_nse_index,166.3,35.95,0.44
TERAI,BROAD,not_in_nse_index,0.0,0.0,0.53
TERASOFT,BROAD,not_in_nse_index,0.9,0.49,1.0
TEXINFRA,BROAD,not_in_nse_index,2.8,1.52,1.0
TEXMOPIPES,BROAD,not_in_nse_index,1.2,0.53,1.0
TEXRAIL,BROAD,not_in_nse_index,26.3,10.35,1.0
TFCILTD,BROAD,not_in_nse_index,187.9,73.64,1.0
TFL,BROAD,not_in_nse_index,0.0,0.01,1.0
TFL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TGBHOTELS,BROAD,not_in_nse_index,0.0,0.03,1.0
TGVSL,BROAD,not_in_nse_index,4.0,0.99,0.64
THACKER,BROAD,not_in_nse_index,0.0,0.0,0.27
THAKDEV,BROAD,not_in_nse_index,0.0,0.0,0.89
THANG-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
THANGAMAYL,BROAD,not_in_nse_index,102.5,43.3,1.0
THEINVEST,BROAD,not_in_nse_index,0.1,0.04,1.0
THEJO,BROAD,not_in_nse_index,2.2,1.21,1.0
THEMISMED,BROAD,not_in_nse_index,3.4,0.91,1.0
THIRUSUGAR,BROAD,not_in_nse_index,0.0,0.0,0.0
THOMASCOOK,BROAD,not_in_nse_index,19.9,5.57,1.0
THOMASCOTT,BROAD,not_in_nse_index,2.8,1.0,1.0
THYROCARE,BROAD,not_in_nse_index,51.4,18.17,1.0
TI,BROAD,not_in_nse_index,60.1,30.12,1.0
TICL,BROAD,not_in_nse_index,0.3,0.0,0.0
TIDEWATER,BROAD,not_in_nse_index,0.0,0.0,0.0
TIGERLOGS,BROAD,not_in_nse_index,0.6,0.28,0.64
TIIL,BROAD,not_in_nse_index,17.4,5.96,1.0
TIJARIA,BROAD,not_in_nse_index,0.1,0.06,0.67
TIL,BROAD,not_in_nse_index,32.9,4.6,0.27
TIL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TIL-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
TIMESGTY,BROAD,not_in_nse_index,0.0,0.0,0.0
TIMETECHNO,BROAD,not_in_nse_index,60.1,16.79,1.0
TIMEX,BROAD,not_in_nse_index,33.3,10.83,1.0
TINNARUBR,BROAD,not_in_nse_index,6.9,2.77,1.0
TINPLATE,BROAD,not_in_nse_index,0.0,0.0,0.0
TIPSFILMS,BROAD,not_in_nse_index,0.9,0.24,1.0
TIPSINDLTD,BROAD,not_in_nse_index,0.0,0.0,0.0
TIPSMUSIC,BROAD,not_in_nse_index,21.0,8.19,1.0
TIRUMALCHM,BROAD,not_in_nse_index,10.2,4.9,1.0
TIRUPATIFL,BROAD,not_in_nse_index,2.0,0.0,0.0
TMB,BROAD,not_in_nse_index,35.2,9.12,1.0
TMRVL,BROAD,not_in_nse_index,0.0,0.0,0.0
TNIDETF,BROAD,not_in_nse_index,1.0,0.77,1.0
TNPETRO,BROAD,not_in_nse_index,25.4,5.4,1.0
TNPL,BROAD,not_in_nse_index,5.2,2.26,1.0
TNTELE,BROAD,not_in_nse_index,0.0,0.02,1.0
TOKYOPLAST,BROAD,not_in_nse_index,0.0,0.01,0.73
TOLINS,BROAD,not_in_nse_index,0.4,0.24,1.0
TOP100CASE,BROAD,not_in_nse_index,0.8,0.6,1.0
TOP10ADD,BROAD,not_in_nse_index,2.7,2.11,1.0
TOP15IETF,BROAD,not_in_nse_index,0.1,0.1,1.0
TOP20,BROAD,not_in_nse_index,0.1,0.07,1.0
TOTAL,BROAD,not_in_nse_index,0.2,0.1,0.76
TOUCHWOOD,BROAD,not_in_nse_index,0.0,0.01,0.98
TOYAMSL,BROAD,not_in_nse_index,0.0,0.02,0.64
TPHQ,BROAD,not_in_nse_index,0.2,0.07,0.47
TPLPLASTEH,BROAD,not_in_nse_index,1.0,0.33,1.0
TRACXN,BROAD,not_in_nse_index,0.5,0.37,1.0
TRAIL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TRANSCOR,BROAD,not_in_nse_index,0.0,0.0,0.64
TRANSPEK,BROAD,not_in_nse_index,2.0,0.47,0.27
TRANSRAILL,BROAD,not_in_nse_index,53.4,11.93,1.0
TRANSWORLD,BROAD,not_in_nse_index,0.1,0.0,0.0
TREEHOUSE,BROAD,not_in_nse_index,0.0,0.01,1.0
TREJHARA,BROAD,not_in_nse_index,0.5,0.29,1.0
TREL,BROAD,not_in_nse_index,0.5,0.29,1.0
TRF,BROAD,not_in_nse_index,0.4,0.21,1.0
TRIGYN,BROAD,not_in_nse_index,0.3,0.15,1.0
TRIL,BROAD,not_in_nse_index,0.0,0.0,0.0
TRITONV,BROAD,not_in_nse_index,0.2,0.15,0.64
TRIVENI,BROAD,not_in_nse_index,28.1,10.81,0.82
TRU,BROAD,not_in_nse_index,0.1,0.04,1.0
TRUALT,BROAD,not_in_nse_index,14.8,7.09,1.0
TSFINV,BROAD,not_in_nse_index,3.0,1.68,1.0
TTKHLTCARE,BROAD,not_in_nse_index,5.0,2.4,1.0
TTKPRESTIG,BROAD,not_in_nse_index,25.7,3.52,1.0
TTL,BROAD,not_in_nse_index,0.2,0.13,1.0
TTL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
TURTLEMINT,BROAD,not_in_nse_index,27.3,7.86,1.0
TUTIALKA,BROAD,not_in_nse_index,0.0,0.03,0.64
TV18BRDCST,BROAD,not_in_nse_index,0.0,0.0,0.0
TVSELECT,BROAD,not_in_nse_index,1.9,0.79,1.0
TVSHLTD,BROAD,not_in_nse_index,9.0,5.0,1.0
TVSSCS,BROAD,not_in_nse_index,23.9,4.56,1.0
TVSSRICHAK,BROAD,not_in_nse_index,22.0,3.67,1.0
TVTODAY,BROAD,not_in_nse_index,0.4,0.27,1.0
TVVISION,BROAD,not_in_nse_index,0.0,0.0,0.18
TWCGOLDETF,BROAD,not_in_nse_index,0.2,0.18,1.0
TWL,BROAD,not_in_nse_index,0.0,0.0,0.0
UCAL,BROAD,not_in_nse_index,0.6,0.19,0.42
UCALFUEL,BROAD,not_in_nse_index,0.0,0.0,0.0
UDAICEMENT,BROAD,not_in_nse_index,0.0,0.0,0.0
UDAYJEW,BROAD,not_in_nse_index,0.7,0.22,0.64
UDS,BROAD,not_in_nse_index,7.6,3.76,1.0
UEL,BROAD,not_in_nse_index,0.7,0.37,1.0
UFBL,BROAD,not_in_nse_index,7.1,2.65,0.29
UFLEX,BROAD,not_in_nse_index,28.4,7.0,1.0
UFO,BROAD,not_in_nse_index,0.2,0.15,1.0
UGARSUGAR,BROAD,not_in_nse_index,7.4,1.98,1.0
UGRO-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
UGROCAP,BROAD,not_in_nse_index,3.3,1.37,1.0
UJAAS,BROAD,not_in_nse_index,0.0,0.0,0.0
UJJIVAN,BROAD,not_in_nse_index,0.0,0.0,0.0
UJJIVANSFB,BROAD,not_in_nse_index,109.3,52.11,1.0
ULTRAMAR,BROAD,not_in_nse_index,4.6,1.88,1.0
UMAEXPORTS,BROAD,not_in_nse_index,0.1,0.0,0.0
UMANGDAIRY,BROAD,not_in_nse_index,0.0,0.0,0.0
UMESLTD,BROAD,not_in_nse_index,0.0,0.02,1.0
UMIYA-MRO,BROAD,not_in_nse_index,0.2,0.13,1.0
UNICHEMLAB,BROAD,not_in_nse_index,11.4,2.77,1.0
UNIDT,BROAD,not_in_nse_index,0.9,0.37,0.2
UNIECOM,BROAD,not_in_nse_index,5.9,1.59,1.0
UNIENTER,BROAD,not_in_nse_index,0.1,0.04,1.0
UNIINFO,BROAD,not_in_nse_index,0.0,0.0,0.73
UNIMECH,BROAD,not_in_nse_index,41.2,16.49,1.0
UNIONGOLD,BROAD,not_in_nse_index,0.2,0.21,1.0
UNIPARTS,BROAD,not_in_nse_index,16.7,7.34,1.0
UNIPLY,BROAD,not_in_nse_index,0.0,0.0,0.0
UNITECH,BROAD,not_in_nse_index,2.1,1.33,1.0
UNITEDPOLY,BROAD,not_in_nse_index,0.7,0.33,0.53
UNITEDTEA,BROAD,not_in_nse_index,0.1,0.1,1.0
UNITY,BROAD,not_in_nse_index,0.0,0.0,0.0
UNIVAFOODS,BROAD,not_in_nse_index,0.0,0.0,0.0
UNIVASTU,BROAD,not_in_nse_index,2.0,0.0,0.0
UNIVCABLES,BROAD,not_in_nse_index,31.0,12.8,1.0
UNIVPHOTO,BROAD,not_in_nse_index,0.1,0.0,0.0
UPHOT,BROAD,not_in_nse_index,0.0,0.01,0.49
UPL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
URAVI,BROAD,not_in_nse_index,0.0,0.0,0.0
URAVIDEF,BROAD,not_in_nse_index,0.1,0.0,0.0
URJA,BROAD,not_in_nse_index,0.7,0.4,1.0
